town,latitude,longitude
瑞穗鄉,23.4443571,121.3539261
瑞穗鄉,23.4443178,121.3537611
瑞穗鄉,23.4443116,121.3535935
瑞穗鄉,23.4443252,121.3534366
瑞穗鄉,23.4443731,121.3532448
瑞穗鄉,23.4444729,121.3530061
瑞穗鄉,23.4445922,121.3527915
瑞穗鄉,23.4446684,121.3526815
瑞穗鄉,23.4447779,121.3525823
瑞穗鄉,23.4448727,121.3525246
瑞穗鄉,23.4450043,121.3524804
瑞穗鄉,23.4451323,121.3524683
瑞穗鄉,23.4452701,121.3524696
瑞穗鄉,23.4453796,121.3524764
瑞穗鄉,23.4455224,121.3525246
